file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\internal\gradle\checksums\WrapperValidator.java,org.eclipse.jdt.ls.internal.gradle.checksums.WrapperValidator$Anonymous2,anonymous,0,0,0,0,2,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,-1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\maven\foldingRange\src\main\java\org\sample\RegionFoldingRange.java,org.sample.RegionFoldingRange,class,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\tests\Unstable.java,org.eclipse.jdt.ls.tests.Unstable,interface,0,1,1,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\GenerateToStringHandler.java,org.eclipse.jdt.ls.core.internal.handlers.GenerateToStringHandler,class,29,31,2,29,59,1,0,62,28,0.875,0,0,8,8,7,1,0,0,7,0,0,0,2,2,2,0,0,0,2,0,17,191,20,8,21,2,4,13,5,53,0,38,5,0,2,5,98,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\InitHandler.java,org.eclipse.jdt.ls.core.internal.handlers.InitHandler$Anonymous1,anonymous,13,13,0,13,6,1,0,25,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,47,3,0,0,1,2,9,1,9,4,6,1,0,0,1,42,-1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\managers\AbstractMavenBasedTest.java,org.eclipse.jdt.ls.core.internal.managers.AbstractMavenBasedTest,class,4,12,8,4,5,2,7,14,10,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,2,30,4,0,0,0,0,7,0,5,5,5,0,0,0,0,33,1025,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\SignatureHelpUtils.java,org.eclipse.jdt.ls.core.internal.handlers.SignatureHelpUtils,class,19,21,2,19,57,2,0,70,15,0,0,0,6,5,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,201,19,7,12,2,2,7,24,52,6,45,5,0,1,1,124,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\InlayHintFilterManager.java,org.eclipse.jdt.ls.core.internal.handlers.InlayHintFilterManager$InstanceHolder,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,10,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\javadoc\AbstractJavadocConverterTest.java,org.eclipse.jdt.ls.core.internal.javadoc.AbstractJavadocConverterTest,class,0,2,2,0,0,1,2,0,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,5,0,0,0,0,0,63,0,3,3,3,0,0,0,0,63,1025,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\maven\salut2\src\main\java\foo\Bar.java,foo.Bar,class,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\ClasspathUpdateHandler.java,org.eclipse.jdt.ls.core.internal.handlers.ClasspathUpdateHandler$Anonymous1,anonymous,9,9,0,9,7,1,0,7,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,21,5,0,0,0,0,1,0,3,0,3,1,0,0,0,22,-1,0
