file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-lib\src\test\java\io\github\dunwu\javatech\reflections\TestModel.java,io.github.dunwu.javatech.reflections.TestModel$C7,innerclass,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-lib\src\test\java\io\github\dunwu\javatech\reflections\TestModel.java,io.github.dunwu.javatech.reflections.TestModel$C1,innerclass,3,3,0,3,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-lib\src\test\java\io\github\dunwu\javatech\reflections\TestModel.java,io.github.dunwu.javatech.reflections.TestModel$C2,innerclass,2,2,0,2,0,2,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-lib\src\test\java\io\github\dunwu\javatech\reflections\TestModel.java,io.github.dunwu.javatech.reflections.TestModel$C3,innerclass,2,2,0,2,0,2,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-lib\src\test\java\io\github\dunwu\javatech\reflections\ReflectionUtilsTest.java,io.github.dunwu.javatech.reflections.ReflectionUtilsTest$Anonymous2,anonymous,2,2,0,2,2,1,0,4,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,2,0,2,0,0,0,0,10,-1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-lib\src\test\java\io\github\dunwu\javatech\reflections\ReflectionUtilsTest.java,io.github.dunwu.javatech.reflections.ReflectionUtilsTest$Anonymous1,anonymous,1,1,0,1,2,1,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\java-distributed\java-load-balance\src\main\java\io\github\dunwu\distributed\IpHashLoadBalance.java,io.github.dunwu.distributed.IpHashLoadBalance,class,4,6,2,4,3,2,0,5,1,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,1,0,3,1,2,1,0,0,0,9,1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-others\javatech-ruleengine\src\test\java\io\github\dunwu\javatech\rule\mvel\ClassTests.java,io.github.dunwu.javatech.rule.mvel.ClassTests,class,1,1,0,1,3,1,0,10,3,0.6666667,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,21,0,0,0,0,0,8,2,9,2,9,0,0,0,0,27,1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-cache\src\main\java\io\github\dunwu\javatech\data\UserDaoImpl.java,io.github.dunwu.javatech.data.UserDaoImpl,class,7,7,0,7,12,1,0,15,0,0.4,1,1,10,0,10,0,0,0,10,0,0,0,2,0,0,2,0,0,2,0,0,57,8,0,0,2,0,18,0,7,1,8,1,0,0,1,72,1,2
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-lib\src\test\java\io\github\dunwu\javatech\java\samples\ReversePolishNotation.java,io.github.dunwu.javatech.java.samples.ReversePolishNotation,class,0,0,0,0,8,1,0,6,0,0.625,0.5,0.5,4,0,4,0,0,0,4,0,0,0,2,1,1,1,0,0,0,0,2,47,2,0,0,0,0,5,3,14,4,7,2,0,0,1,50,1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-lib\src\main\java\io\github\dunwu\javatech\seriralize\util\TestBean.java,io.github.dunwu.javatech.seriralize.util.TestBean$Color,enum,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javaee\javaee-oss\src\main\java\io\github\dunwu\javaee\oss\template\VelocityUtil.java,io.github.dunwu.javaee.oss.template.VelocityUtil,class,4,8,4,4,4,1,0,8,0,0,0,0,1,1,1,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,27,1,0,0,2,0,1,0,5,0,5,1,0,0,0,23,1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-cache\src\test\java\io\github\dunwu\javatech\cache\spring\SpringConcurrentHashMapCacheTest.java,io.github.dunwu.javatech.cache.spring.SpringConcurrentHashMapCacheTest,class,6,6,0,6,6,1,0,6,0,0,1,1,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,24,1,0
